product_id,description,Feature1,Feature2,Feature3
P0290,Product 290 with features like ['durable' 'fast'],97.9401955748688,38.78243268332033,93.17681223797076
P0291,Product 291 with features like ['lightweight' 'fast'],3.121423723255332,80.61912134091892,13.177958137872762
P0292,Product 292 with features like ['lightweight' 'fast'],28.633958853355598,55.22837388213659,98.3489028818244
P0293,Product 293 with features like ['durable' 'reliable'],27.076529709126973,99.88161511642828,6.409537189006806
P0294,Product 294 with features like ['durable' 'premium'],89.0102304588897,51.40364046377966,33.06533074544114
P0295,Product 295 with features like ['durable' 'fast'],41.00363757705892,86.91881074761183,43.33284891948568
P0296,Product 296 with features like ['fast' 'premium'],13.11880641529957,50.96310318038133,39.72315022071575
P0297,Product 297 with features like ['premium' 'durable'],91.61780483050369,58.73062280008368,20.78600683473488
P0298,Product 298 with features like ['fast' 'fast'],4.817097856302541,8.554621701826404,2.631592409308686
P0299,Product 299 with features like ['reliable' 'fast'],61.712417590729046,37.232244916440116,44.69920252971469
P0300,Product 300 with features like ['premium' 'premium'],15.230876414390412,67.84417059660221,40.03241530299051
P0301,Product 301 with features like ['lightweight' 'fast'],44.563636319561056,99.02393200899375,20.797648622496457
P0302,Product 302 with features like ['reliable' 'lightweight'],30.49129712899978,10.0430080295649,29.885232608671878
P0303,Product 303 with features like ['lightweight' 'fast'],96.79541174738169,25.87656247664192,97.27298411706106
P0304,Product 304 with features like ['fast' 'premium'],11.741615854980502,2.389975766751971,68.21855310907385
P0305,Product 305 with features like ['lightweight' 'reliable'],67.31204455707255,33.37966347339274,49.08727049340851
P0306,Product 306 with features like ['durable' 'reliable'],43.55766225035666,37.048191912188756,37.248271353604565
P0307,Product 307 with features like ['lightweight' 'durable'],62.066335286196384,27.584933555909487,72.44130166953964
P0308,Product 308 with features like ['fast' 'fast'],18.353177027605465,94.65767313573079,83.24994514791217
P0309,Product 309 with features like ['durable' 'fast'],86.17293560639662,22.77450566978385,19.48201568182864
P0310,Product 310 with features like ['lightweight' 'reliable'],87.52421071893029,13.617391872845968,87.92440424305977
P0311,Product 311 with features like ['durable' 'premium'],84.57070251556361,87.50186603004396,83.71386830148477
P0312,Product 312 with features like ['durable' 'durable'],75.96472452818853,13.28021565009051,43.550287290923876
P0313,Product 313 with features like ['lightweight' 'premium'],8.374106735734696,34.70831500615077,81.48521251042118
P0314,Product 314 with features like ['durable' 'reliable'],30.82444207758524,42.64901600760798,79.6812658552463
P0315,Product 315 with features like ['durable' 'premium'],86.78919954485544,25.639942114878945,7.757445640542163
P0316,Product 316 with features like ['reliable' 'durable'],36.21251711559842,57.05713724190069,88.63856505335039
P0317,Product 317 with features like ['durable' 'durable'],39.46772813155524,87.30235674790966,29.18810457272694
P0318,Product 318 with features like ['reliable' 'lightweight'],77.79700239079875,90.74277104685993,97.95247299434122
P0319,Product 319 with features like ['fast' 'lightweight'],24.03669739243582,30.415623089310834,80.46114228375708
P0320,Product 320 with features like ['reliable' 'fast'],38.47546130771433,88.122306896779,10.175250197158988
P0321,Product 321 with features like ['lightweight' 'durable'],98.60142741334153,66.1788983414112,34.080831380868105
P0322,Product 322 with features like ['reliable' 'reliable'],81.28559290700196,76.92261829411014,98.17161035914911
P0323,Product 323 with features like ['premium' 'durable'],69.9353803142687,79.93687553095207,97.97949078566101
P0324,Product 324 with features like ['durable' 'fast'],75.5444435568262,3.3397833682234506,72.62150201256513
P0325,Product 325 with features like ['reliable' 'reliable'],68.58431954519007,50.66237310648282,59.47975496464368
P0326,Product 326 with features like ['fast' 'premium'],70.34400062488884,74.03274198455452,99.1127861691147
P0327,Product 327 with features like ['lightweight' 'reliable'],64.78296415450035,70.08941066935269,22.370056693081242
P0328,Product 328 with features like ['fast' 'lightweight'],30.79878739461295,48.398898238542884,85.59594319222708
P0329,Product 329 with features like ['lightweight' 'lightweight'],52.76659496992395,41.13265088578509,79.39484653885232
P0330,Product 330 with features like ['lightweight' 'reliable'],49.49174628436308,6.108740318177428,17.385175237973417
P0331,Product 331 with features like ['premium' 'durable'],92.45259650572277,34.27435203173353,83.89629882978755
P0332,Product 332 with features like ['premium' 'durable'],38.837733999352494,41.79868688202035,44.125205912722826
P0333,Product 333 with features like ['premium' 'durable'],10.51286364826031,81.98445432243453,15.593210016793531
P0334,Product 334 with features like ['lightweight' 'premium'],90.15630332856095,25.588029486710262,36.650217965863824
P0335,Product 335 with features like ['reliable' 'durable'],94.8377987033261,35.08581740930713,82.20969962713386
P0336,Product 336 with features like ['premium' 'lightweight'],47.111682434033696,9.850879490611096,71.62469856556996
P0337,Product 337 with features like ['lightweight' 'reliable'],8.454547001003753,87.6733677062891,18.956875620260167
P0338,Product 338 with features like ['durable' 'reliable'],30.730015190553253,97.80641120977954,75.95536721936148
P0339,Product 339 with features like ['fast' 'durable'],12.83348221455733,81.05240084637624,78.16372434103843
P0340,Product 340 with features like ['fast' 'fast'],11.755250105517328,87.39104459813048,41.39694536906753
P0341,Product 341 with features like ['premium' 'lightweight'],47.97396888453589,12.416133398929404,17.963321646088858
P0342,Product 342 with features like ['fast' 'reliable'],50.89061417374184,28.607031426627508,32.817725086635534
P0343,Product 343 with features like ['reliable' 'lightweight'],26.363868598186418,31.340632786701946,18.284892589372244
P0344,Product 344 with features like ['premium' 'durable'],25.0186186542196,59.77694647819266,91.26421050568277
P0345,Product 345 with features like ['lightweight' 'reliable'],31.9306264536681,12.122192475669332,2.39687264755367
P0346,Product 346 with features like ['reliable' 'premium'],66.85444007468385,2.8994557896518547,18.779625726198557
P0347,Product 347 with features like ['durable' 'durable'],38.26154516628971,64.27766855926126,22.56539175447691
P0348,Product 348 with features like ['fast' 'durable'],67.5969575276236,24.617849194855282,63.80425240361781
P0349,Product 349 with features like ['durable' 'premium'],30.654143066194468,97.76341668923185,24.365181120620665
P0350,Product 350 with features like ['premium' 'premium'],15.09748517428976,29.6475492301199,27.935527678469988
P0351,Product 351 with features like ['durable' 'fast'],90.78439234237193,65.58574220802555,19.73951124509311
P0352,Product 352 with features like ['reliable' 'fast'],33.324656970963225,42.29306564349252,13.013430984461397
P0353,Product 353 with features like ['lightweight' 'lightweight'],77.68973752469611,99.75991474956771,11.77409980944261
P0354,Product 354 with features like ['premium' 'premium'],48.602659136242664,69.62979150990725,75.07004444456517
P0355,Product 355 with features like ['reliable' 'durable'],16.09626521394435,87.178386325016,10.35708674971568
P0356,Product 356 with features like ['fast' 'premium'],33.0035503618975,17.5802773227144,85.7586798839168
P0357,Product 357 with features like ['durable' 'premium'],83.78922123820634,66.98182904625152,34.567790373563376
P0358,Product 358 with features like ['reliable' 'fast'],75.2411767611863,17.98844261798464,22.713947768939722
P0359,Product 359 with features like ['fast' 'fast'],71.23810961739083,63.62757503742316,66.26815963264902
P0360,Product 360 with features like ['reliable' 'premium'],50.74452989249173,13.633972363881684,91.66068234730905
P0361,Product 361 with features like ['durable' 'durable'],75.226427402764,79.56962226933989,67.72293591684989
P0362,Product 362 with features like ['durable' 'fast'],38.624285345446765,41.62358192535267,7.414031260535166
P0363,Product 363 with features like ['reliable' 'reliable'],93.05309088907589,8.868921191287079,98.06020064499788
P0364,Product 364 with features like ['fast' 'reliable'],6.390450793469419,23.257930238240498,92.18650163669685
P0365,Product 365 with features like ['durable' 'durable'],65.22732896884688,32.00448339826106,74.14660066355958
P0366,Product 366 with features like ['lightweight' 'durable'],20.68041414785994,21.92719399699708,52.31192799852337
P0367,Product 367 with features like ['lightweight' 'lightweight'],87.293480521672,8.357937154380181,21.375093227551492
P0368,Product 368 with features like ['lightweight' 'durable'],16.94410127349655,78.17189998570723,9.468115440461153
P0369,Product 369 with features like ['durable' 'fast'],63.673261409694994,36.20898718320024,11.979104064338578
P0370,Product 370 with features like ['premium' 'lightweight'],99.52502942830834,14.48295006789082,61.901733921875504
P0371,Product 371 with features like ['durable' 'reliable'],46.666521918009664,29.704827943087707,22.211894632010782
P0372,Product 372 with features like ['fast' 'premium'],68.97647412381467,38.985517991487825,57.22064762568717
P0373,Product 373 with features like ['lightweight' 'premium'],32.71707543925747,35.00432827978967,37.02210739095055
P0374,Product 374 with features like ['lightweight' 'lightweight'],45.56032386533881,33.4992246562069,24.350035067064628
P0375,Product 375 with features like ['reliable' 'fast'],13.919989180386098,53.95584332856115,31.587425785245312
P0376,Product 376 with features like ['fast' 'premium'],84.13049122215479,4.0536880646646125,48.017072647965584
P0377,Product 377 with features like ['reliable' 'fast'],7.364343450312269,43.56000338346672,77.94246409351825
P0378,Product 378 with features like ['reliable' 'reliable'],40.457377260532475,39.411874176237845,51.789207766715215
P0379,Product 379 with features like ['fast' 'reliable'],79.96030360055885,43.8238396644975,19.498297598380084
P0380,Product 380 with features like ['durable' 'premium'],53.95972189281163,36.022059989449566,65.48621617338686
P0381,Product 381 with features like ['premium' 'premium'],87.71840595534385,36.265163539881726,86.95361694836997
P0382,Product 382 with features like ['lightweight' 'reliable'],66.79674007167313,27.50034146344399,20.45880667610577
P0383,Product 383 with features like ['fast' 'lightweight'],15.82399095606592,17.298908419370317,97.13021896099895
P0384,Product 384 with features like ['premium' 'reliable'],22.639096268903167,58.51474178554348,58.83142247690887
P0385,Product 385 with features like ['lightweight' 'lightweight'],25.59184095423282,51.81573027679231,84.8722068226521
P0386,Product 386 with features like ['lightweight' 'reliable'],70.66060154719958,91.54048714226565,57.244228518290136
P0387,Product 387 with features like ['premium' 'reliable'],55.980731505343854,64.06364770580407,64.70158821207328
P0388,Product 388 with features like ['reliable' 'durable'],37.13667894467834,12.955230195889147,40.09757796749703
P0389,Product 389 with features like ['durable' 'premium'],65.14111088779363,80.43112590759402,5.562215914964591
P0390,Product 390 with features like ['premium' 'lightweight'],65.31816497642475,67.77233277135363,64.56804479317998
P0391,Product 391 with features like ['reliable' 'fast'],49.70121986285413,42.694482053050386,71.43331864327273
P0392,Product 392 with features like ['fast' 'reliable'],16.87536585447169,97.88322172875111,12.854632567311267
P0393,Product 393 with features like ['premium' 'premium'],56.45218620595043,78.97824593725122,63.00636899142027
P0394,Product 394 with features like ['durable' 'fast'],30.03370025639437,10.606144639102853,87.86197349111323
P0395,Product 395 with features like ['durable' 'lightweight'],72.42030045687099,83.77967479849923,62.35170211377148
P0396,Product 396 with features like ['premium' 'lightweight'],84.72810602458406,92.54138104462297,94.76625173819053
P0397,Product 397 with features like ['reliable' 'reliable'],96.66053013643598,32.99486935992033,22.2145672747285
P0398,Product 398 with features like ['lightweight' 'reliable'],34.10559475203621,10.386234725053836,37.70633982937058
P0399,Product 399 with features like ['fast' 'reliable'],69.47953979370037,34.65858017539116,58.56190028022876
P0400,Product 400 with features like ['reliable' 'premium'],28.673675095939128,20.286310852175575,62.31782127996223
P0401,Product 401 with features like ['durable' 'durable'],25.017264988409206,21.39738434635538,4.363605756122031
P0402,Product 402 with features like ['fast' 'lightweight'],98.4304302651708,37.762698542404586,66.74934857039555
P0403,Product 403 with features like ['fast' 'durable'],4.54010665073697,19.44040593951631,16.064116237592778
P0404,Product 404 with features like ['premium' 'durable'],73.6322503462963,52.815872113307734,21.47120437989844
P0405,Product 405 with features like ['lightweight' 'durable'],11.620590953324063,22.657963579292765,2.329266944091777
P0406,Product 406 with features like ['durable' 'premium'],90.2550450849243,55.05445541199216,76.86263053509894
P0407,Product 407 with features like ['fast' 'durable'],13.509386741598028,94.33881968637607,14.053541938032117
P0408,Product 408 with features like ['premium' 'fast'],42.854709848513984,69.47437862729488,64.9013361464815
P0409,Product 409 with features like ['reliable' 'premium'],51.45286655291286,9.671343458853556,78.61151471827007
P0410,Product 410 with features like ['durable' 'lightweight'],37.67001395078922,79.6431667853432,85.74175922150677
P0411,Product 411 with features like ['fast' 'lightweight'],59.36584999873718,22.378422146609825,24.875462706748987
P0412,Product 412 with features like ['reliable' 'durable'],55.51664524260885,36.879963560376396,79.00276472853827
P0413,Product 413 with features like ['premium' 'reliable'],47.86792810336728,29.588316175732583,49.42736940949967
P0414,Product 414 with features like ['lightweight' 'reliable'],64.98919224391489,55.48479839803574,28.464448040060482
P0415,Product 415 with features like ['reliable' 'premium'],97.3720695193305,66.08685872487436,8.56399201388241
P0416,Product 416 with features like ['durable' 'lightweight'],89.17776832471493,3.842245789291563,52.351675082321655
P0417,Product 417 with features like ['premium' 'premium'],54.04566868318061,22.26917842083377,38.626945550644166
P0418,Product 418 with features like ['fast' 'premium'],67.2444939788704,35.58950926827296,58.3351165548148
P0419,Product 419 with features like ['durable' 'durable'],64.05580315405254,61.714380006579454,9.659660570002048
P0420,Product 420 with features like ['premium' 'reliable'],26.582838744234575,57.07726750796459,52.73296349602634
P0421,Product 421 with features like ['reliable' 'fast'],57.884872407340204,20.188176853054603,35.04998589259012
P0422,Product 422 with features like ['lightweight' 'lightweight'],65.7706031269421,73.27135418454557,50.721211626476816
P0423,Product 423 with features like ['reliable' 'lightweight'],51.99594316106249,86.27362936701627,22.30966664235939
P0424,Product 424 with features like ['lightweight' 'premium'],92.30814368009068,60.62631889398619,7.520362441063513
P0425,Product 425 with features like ['reliable' 'reliable'],6.3320898655254165,84.11586989367723,1.0995817770258425
P0426,Product 426 with features like ['premium' 'fast'],84.87395105578821,27.331287135731717,29.50837432166542
P0427,Product 427 with features like ['premium' 'premium'],91.1743622808398,75.55115732182409,2.906675911509448
P0428,Product 428 with features like ['durable' 'reliable'],81.59069895945444,97.22052826554084,96.06995716842057
P0429,Product 429 with features like ['fast' 'fast'],74.52535136420836,47.84971871518791,23.07885516524898
P0430,Product 430 with features like ['fast' 'durable'],77.1830121983343,85.76413418231543,11.435435903370694
P0431,Product 431 with features like ['reliable' 'durable'],93.08854641104206,89.61021184260794,4.273026685083854
P0432,Product 432 with features like ['fast' 'reliable'],58.75478183813041,4.699176859941085,85.72423442387365
P0433,Product 433 with features like ['lightweight' 'premium'],86.39860802205645,21.75288930235631,88.09481761784747
P0434,Product 434 with features like ['durable' 'durable'],63.88888654251077,68.96942204937945,63.33537140058623
P0435,Product 435 with features like ['reliable' 'durable'],91.4093607392273,14.034481769244284,54.825668978013155
P0436,Product 436 with features like ['lightweight' 'fast'],74.41706164436883,82.56553312492898,93.90886630112486
P0437,Product 437 with features like ['durable' 'lightweight'],27.48915347809078,46.77631300051926,92.15893685337784
P0438,Product 438 with features like ['lightweight' 'lightweight'],38.776617455895625,14.153934530827033,10.006085698955204
P0439,Product 439 with features like ['lightweight' 'lightweight'],26.224110883025546,90.75826955419497,91.4167559430068
P0440,Product 440 with features like ['fast' 'lightweight'],93.28956539047785,47.50195546457755,77.36825338030643
P0441,Product 441 with features like ['premium' 'fast'],48.069269627716096,5.61278656190401,61.12842527833122
P0442,Product 442 with features like ['premium' 'durable'],75.90001501876381,1.3150242106821253,17.81718590660542
P0443,Product 443 with features like ['premium' 'fast'],93.4186849386121,18.489836042184038,27.76942810993311
P0444,Product 444 with features like ['reliable' 'durable'],80.24047074977032,60.27641175256766,41.99093542451059
P0445,Product 445 with features like ['reliable' 'lightweight'],68.64578611740218,12.823155800745504,77.64541728509772
P0446,Product 446 with features like ['lightweight' 'premium'],2.8312826903297674,61.8914602824091,76.01011890241364
P0447,Product 447 with features like ['lightweight' 'lightweight'],69.20591323995173,96.58320240435792,40.498421601860784
P0448,Product 448 with features like ['lightweight' 'reliable'],61.47262369248107,82.71784735391165,26.841201614489055
P0449,Product 449 with features like ['fast' 'premium'],1.5702142305695803,96.31987572070919,59.732171498280316
P0450,Product 450 with features like ['durable' 'reliable'],14.0968345180817,69.05368217677713,60.926039552106424
P0451,Product 451 with features like ['durable' 'premium'],17.786885983222554,35.696139649688966,90.92138278006733
P0452,Product 452 with features like ['lightweight' 'premium'],17.38460393287668,4.647935551954184,5.52683509799108
P0453,Product 453 with features like ['lightweight' 'reliable'],14.577328250692178,20.8978397046683,94.77796204028886
P0454,Product 454 with features like ['fast' 'fast'],49.4229822259759,20.203965458130675,52.84932689151838
P0455,Product 455 with features like ['fast' 'durable'],74.06498538855512,93.17515882462263,34.82931279088888
P0456,Product 456 with features like ['reliable' 'lightweight'],91.19458634547328,2.115140131571517,19.34463103040772
P0457,Product 457 with features like ['lightweight' 'durable'],15.893859907038308,89.83966945869915,60.63261508461904
P0458,Product 458 with features like ['lightweight' 'reliable'],1.5086216597433175,98.70207625223131,23.21675413257244
P0459,Product 459 with features like ['durable' 'durable'],98.12976828607465,34.24638011931262,39.92331199051038
P0460,Product 460 with features like ['reliable' 'premium'],47.94791692804328,70.48417792964692,36.273508563102915
P0461,Product 461 with features like ['reliable' 'durable'],73.5496437907359,30.967474389182055,61.684491476019915
P0462,Product 462 with features like ['fast' 'premium'],77.56047511547997,80.0067772497255,46.74080173802934
P0463,Product 463 with features like ['fast' 'fast'],96.4375293837337,82.78608313299347,6.451571322154441
P0464,Product 464 with features like ['reliable' 'fast'],60.19764610742249,42.935194232217135,26.490585552891744
P0465,Product 465 with features like ['premium' 'lightweight'],31.545815313199473,89.59490442869296,45.25172613505417
P0466,Product 466 with features like ['premium' 'fast'],62.53998910042986,68.59433586933935,52.04417502113656
P0467,Product 467 with features like ['durable' 'fast'],61.01497779262663,73.9699651085369,49.723817198911355
P0468,Product 468 with features like ['premium' 'premium'],18.791903365764224,13.252463251520835,89.57196782276398
P0469,Product 469 with features like ['lightweight' 'durable'],37.25001009147323,83.71914382026995,67.61045225795112
P0470,Product 470 with features like ['durable' 'lightweight'],61.65433897767134,37.30541559250208,56.51803162202129
P0471,Product 471 with features like ['premium' 'fast'],33.86343704888128,99.7282981370475,80.38711682510667
P0472,Product 472 with features like ['premium' 'lightweight'],7.671603018096717,23.332219961898975,42.98771091532574
P0473,Product 473 with features like ['lightweight' 'reliable'],6.873580064245213,29.974065883695253,24.76017430110789
P0474,Product 474 with features like ['reliable' 'fast'],55.309149915730806,27.85978116787783,5.989951298021267
P0475,Product 475 with features like ['reliable' 'reliable'],98.44158729348194,51.78676737225771,68.09644058834371
P0476,Product 476 with features like ['reliable' 'fast'],18.741386806945307,56.74518161201753,99.43767899860033
P0477,Product 477 with features like ['premium' 'lightweight'],94.2721604973219,64.77088934674933,7.621366053483719
P0478,Product 478 with features like ['reliable' 'durable'],22.275955042991086,48.1234063274193,67.58743400364828
P0479,Product 479 with features like ['fast' 'reliable'],9.932493196158918,77.60231348105086,62.38789332205461
P0480,Product 480 with features like ['premium' 'reliable'],38.43361462705786,4.813832987939888,35.047018365097095
P0481,Product 481 with features like ['durable' 'premium'],62.78742869515989,43.077597221489604,64.53013402164353
P0482,Product 482 with features like ['reliable' 'durable'],49.479337398106246,10.202866530342316,94.71353515998513
P0483,Product 483 with features like ['reliable' 'reliable'],5.388805949260593,80.44825140022324,99.77959388354992
P0484,Product 484 with features like ['lightweight' 'premium'],29.244879908708842,19.856147750144387,53.91511094254478
P0485,Product 485 with features like ['reliable' 'fast'],12.162250397885137,85.92311573509566,49.74732264611821
P0486,Product 486 with features like ['premium' 'fast'],92.89179856444461,53.37651826217337,7.892906599809509
P0487,Product 487 with features like ['lightweight' 'lightweight'],66.61877941857873,98.835676433844,85.80272860452888
P0488,Product 488 with features like ['lightweight' 'premium'],6.6813111701770485,63.182332198823715,85.69472816794952
P0489,Product 489 with features like ['lightweight' 'fast'],15.650741848858381,51.693957726879574,60.41426824894595
P0490,Product 490 with features like ['fast' 'lightweight'],33.50067258970733,79.20916550043026,32.14593408624576
P0491,Product 491 with features like ['durable' 'lightweight'],80.57497382560712,26.925317047194206,11.663855786253611
P0492,Product 492 with features like ['lightweight' 'fast'],59.3471688800885,35.441211100071776,5.326103736512727
P0493,Product 493 with features like ['reliable' 'durable'],22.85119056341587,59.728030974960596,66.96034667085003
P0494,Product 494 with features like ['lightweight' 'durable'],1.3905411341222478,16.187085605380695,45.87352096663163
P0495,Product 495 with features like ['fast' 'durable'],41.13483374963479,49.535060333735444,65.21314825727045
P0496,Product 496 with features like ['premium' 'durable'],49.55115027135747,27.22152442507916,52.432859466022975
P0497,Product 497 with features like ['durable' 'premium'],87.57028940629434,68.80849944483832,40.090389806655025
P0498,Product 498 with features like ['durable' 'reliable'],50.38408786925545,36.62809357694373,45.33800057295641
P0499,Product 499 with features like ['durable' 'premium'],95.73148829748305,60.77193408596025,51.91455877249001
P0500,Product 500 with features like ['durable' 'reliable'],56.82556407033715,71.15759738274582,16.931008945642674
P0501,Product 501 with features like ['fast' 'fast'],96.66105163569412,79.5334482325343,91.09404063189498
P0502,Product 502 with features like ['durable' 'premium'],47.24727195468155,47.75922741051654,86.8563222371289
P0503,Product 503 with features like ['lightweight' 'premium'],39.00753292562855,98.40803130446824,98.54202588233547
P0504,Product 504 with features like ['fast' 'reliable'],65.38194169551991,4.213522085682403,62.232470657257714
P0505,Product 505 with features like ['reliable' 'reliable'],6.501193827399637,20.442907201663896,44.173757499596476
P0506,Product 506 with features like ['lightweight' 'premium'],26.748868809180422,42.754219584532066,92.50862283992488
P0507,Product 507 with features like ['lightweight' 'fast'],33.544976573897294,33.96046046050438,72.18177727840074
P0508,Product 508 with features like ['premium' 'premium'],77.41228237319412,11.137565586940136,19.524077587271634
P0509,Product 509 with features like ['premium' 'durable'],80.46162006922748,58.19734464582394,90.3682582632012
P0510,Product 510 with features like ['reliable' 'durable'],34.252127599059335,25.22197084762018,84.50385209700971
P0511,Product 511 with features like ['premium' 'durable'],94.10799076923274,62.81002304871155,39.023404746288854
P0512,Product 512 with features like ['reliable' 'durable'],43.46472885207593,73.02934769419115,83.97284787350414
P0513,Product 513 with features like ['lightweight' 'fast'],93.71082870733296,84.8909861567798,96.74767115942913
P0514,Product 514 with features like ['premium' 'premium'],97.2702741378442,27.921741764940418,39.46208971312102
P0515,Product 515 with features like ['premium' 'lightweight'],66.8680458624602,20.197688818958323,19.325857100025196
P0516,Product 516 with features like ['lightweight' 'durable'],86.0976647136195,42.36962610339791,3.3791873819354747
P0517,Product 517 with features like ['lightweight' 'lightweight'],48.4959842613312,75.25235856114192,1.5497151160276557
P0518,Product 518 with features like ['reliable' 'durable'],85.12615654944375,66.83306578936806,10.923153618346321
P0519,Product 519 with features like ['durable' 'reliable'],14.784186662706734,9.941713631614546,90.27666616405932
P0520,Product 520 with features like ['fast' 'lightweight'],59.190897079355366,67.9721417345335,89.07520979150917
P0521,Product 521 with features like ['lightweight' 'durable'],26.03181932005629,60.504318233134754,72.34419906631395
P0522,Product 522 with features like ['reliable' 'lightweight'],66.99049341007127,2.707349411864689,15.922954261924959
P0523,Product 523 with features like ['durable' 'premium'],68.61849221053092,27.791224236423506,91.74791323273719
P0524,Product 524 with features like ['lightweight' 'fast'],38.74690543710383,80.88319048784368,14.479802404879482
P0525,Product 525 with features like ['premium' 'premium'],10.081398362946812,19.19515971578954,61.48543599048801
P0526,Product 526 with features like ['fast' 'premium'],90.20378806872957,44.34880249614717,72.07731037783486
P0527,Product 527 with features like ['lightweight' 'reliable'],81.60237660776704,76.93802069667413,95.96012592177294
P0528,Product 528 with features like ['lightweight' 'fast'],13.28386138825961,56.7509294345122,85.66977638979192
P0529,Product 529 with features like ['premium' 'lightweight'],23.477060411974925,33.50274835370373,44.8213946258767
P0530,Product 530 with features like ['durable' 'lightweight'],23.734976864497916,93.7077216639794,67.11349950050581
P0531,Product 531 with features like ['durable' 'durable'],60.19365672889401,91.99674106817521,74.81073423218709
P0532,Product 532 with features like ['lightweight' 'lightweight'],22.551009005161124,51.66450564412659,21.41804939544855
P0533,Product 533 with features like ['durable' 'lightweight'],86.8914952820682,44.35783084482,43.09622962626863
P0534,Product 534 with features like ['fast' 'fast'],25.23588196114237,70.4945271143948,32.263981586005855
P0535,Product 535 with features like ['premium' 'reliable'],65.54597573660025,1.811108511542253,23.218997969897238
P0536,Product 536 with features like ['reliable' 'fast'],63.29653493951145,74.02087798488806,9.755470781010127
P0537,Product 537 with features like ['lightweight' 'lightweight'],69.08842449527596,16.311827588982624,1.7421207830186336
P0538,Product 538 with features like ['premium' 'fast'],82.88295423165498,49.13841992553417,10.113754638653841
P0539,Product 539 with features like ['premium' 'fast'],35.38895419833908,56.454510036869145,75.48882881833902
P0540,Product 540 with features like ['reliable' 'premium'],46.06724152267748,56.79799746732378,20.524112644538132
P0541,Product 541 with features like ['durable' 'durable'],84.54430203468063,21.414625521978852,89.95409752523274
P0542,Product 542 with features like ['durable' 'premium'],24.629842990184663,92.56710392682557,79.4444914135894
P0543,Product 543 with features like ['lightweight' 'lightweight'],89.01898986754888,28.85772069957233,54.72632103757407
P0544,Product 544 with features like ['lightweight' 'premium'],24.935173854651264,67.06618640412319,39.93456786424869
P0545,Product 545 with features like ['premium' 'lightweight'],92.52402416970955,91.12418693848967,68.98146688240949
P0546,Product 546 with features like ['lightweight' 'premium'],54.26001724842049,57.917745636925915,27.635265933545348
P0547,Product 547 with features like ['lightweight' 'lightweight'],72.89586312299858,88.5610921653877,44.58023058382863
P0548,Product 548 with features like ['premium' 'reliable'],90.05459878722714,42.96629305056488,50.75650746968331
P0549,Product 549 with features like ['lightweight' 'premium'],44.4968585555644,25.668840719996812,50.39555157895222
P0550,Product 550 with features like ['durable' 'durable'],5.016957795591095,17.008205064056032,23.39126587091881
P0551,Product 551 with features like ['premium' 'fast'],57.159850166497776,89.61211516648022,68.70656036178754
P0552,Product 552 with features like ['premium' 'lightweight'],6.896544480386499,57.40372433154732,25.43744088463497
P0553,Product 553 with features like ['durable' 'durable'],86.55806230931967,47.08982815123829,87.53131821261353
P0554,Product 554 with features like ['fast' 'reliable'],30.901321552310932,4.16822870181071,17.313140286280152
P0555,Product 555 with features like ['premium' 'fast'],80.48162614252776,82.77386450894743,50.35429964330213
P0556,Product 556 with features like ['durable' 'fast'],87.83741490737508,73.96637704631249,37.83886274791687
P0557,Product 557 with features like ['durable' 'reliable'],47.98461564526176,99.02078725562055,21.523446738569138
P0558,Product 558 with features like ['premium' 'durable'],33.488098662392325,43.48482728735111,4.261907144806052
P0559,Product 559 with features like ['premium' 'durable'],4.752466417068871,12.910952065675115,14.693729603591779
P0560,Product 560 with features like ['reliable' 'reliable'],73.29723507458502,37.01285595865161,9.593618093230443
P0561,Product 561 with features like ['lightweight' 'lightweight'],31.67747977996462,97.24680671834336,78.76008795343031
P0562,Product 562 with features like ['reliable' 'durable'],21.862792114391176,4.825044633505206,72.81207588822632
P0563,Product 563 with features like ['reliable' 'fast'],28.289830369757244,78.41777097925673,58.91770150498586
P0564,Product 564 with features like ['premium' 'reliable'],34.011383069305815,36.49322041897751,43.203982986096285
P0565,Product 565 with features like ['durable' 'durable'],77.47328219176335,64.9039555708379,3.0008746590760857
P0566,Product 566 with features like ['fast' 'lightweight'],18.920497814424916,71.43447272714765,77.9995277939923
P0567,Product 567 with features like ['reliable' 'lightweight'],25.87331032111055,13.87453595157867,74.74945890420635
P0568,Product 568 with features like ['durable' 'fast'],13.304872544216396,1.0203198076218958,57.70674728657867
P0569,Product 569 with features like ['reliable' 'durable'],24.0320413227377,34.83961808626677,95.95005824861083
P0570,Product 570 with features like ['premium' 'durable'],2.61440466119787,49.17819134814347,1.7865275881023002
P0571,Product 571 with features like ['fast' 'durable'],9.61761329205254,12.406698307771272,57.15631345626006
P0572,Product 572 with features like ['fast' 'reliable'],48.098608534549946,98.0398714872539,12.472968736814236
P0573,Product 573 with features like ['fast' 'lightweight'],31.74285279434041,90.45237860630537,66.00467092548024
P0574,Product 574 with features like ['fast' 'premium'],45.32941082872721,98.08361416381886,11.182000209689155
P0575,Product 575 with features like ['reliable' 'lightweight'],46.69758185055991,44.28662334723942,75.10381447165655
P0576,Product 576 with features like ['fast' 'premium'],75.39277731801663,5.9449568191654505,94.60248781879291
P0577,Product 577 with features like ['reliable' 'premium'],54.718465980608,78.46832592741603,65.7492122042748
P0578,Product 578 with features like ['durable' 'premium'],32.44572430640788,85.79907331482484,49.88522531058465
